analysis,centre_winter,duration,estimate,se,lcl,ucl
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2003,5,-1.563,0.4827,-2.509,-0.617
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2004,5,-1.492,0.4648,-2.403,-0.5809
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2005,5,-1.282,0.4368,-2.138,-0.4257
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2006,5,-1.022,0.3998,-1.805,-0.2381
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2007,5,-0.8238,0.3656,-1.54,-0.1073
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2008,5,-0.7294,0.3609,-1.437,-0.02207
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2009,5,-0.591,0.3658,-1.308,0.1259
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2010,5,-0.36,0.3882,-1.121,0.4008
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2011,5,0.1264,0.3707,-0.6,0.8529
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2012,5,0.7798,0.3351,0.1229,1.437
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2013,5,1.522,0.2862,0.9612,2.083
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2014,5,2.25,0.2314,1.796,2.703
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2015,5,2.757,0.2086,2.348,3.166
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2016,5,2.985,0.2122,2.569,3.401
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2017,5,3.11,0.2159,2.686,3.533
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2018,5,3.204,0.2175,2.778,3.631
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2019,5,3.289,0.2147,2.868,3.71
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2020,5,3.452,0.2076,3.045,3.858
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2021,5,3.603,0.2047,3.201,4.004
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2022,5,3.659,0.2149,3.238,4.08
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2005.5,10,-1.146,0.3331,-1.799,-0.4933
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2006.5,10,-1.041,0.3273,-1.683,-0.3998
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2007.5,10,-0.8209,0.3204,-1.449,-0.1929
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2008.5,10,-0.4476,0.2944,-1.025,0.1295
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2009.5,10,-0.02197,0.269,-0.5492,0.5053
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2010.5,10,0.3964,0.2544,-0.1023,0.8951
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2011.5,10,0.8293,0.2351,0.3686,1.29
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2012.5,10,1.198,0.2235,0.7603,1.636
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2013.5,10,1.556,0.2153,1.134,1.978
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2014.5,10,1.945,0.2031,1.547,2.343
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2015.5,10,2.363,0.1845,2.002,2.725
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2016.5,10,2.769,0.1642,2.447,3.091
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2017.5,10,3.104,0.1555,2.799,3.409
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2018.5,10,3.294,0.1552,2.99,3.598
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,2019.5,10,3.384,0.1565,3.078,3.691
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2003,5,0.2212,0.4576,-0.6757,1.118
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2004,5,0.2599,0.4473,-0.6167,1.136
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2005,5,0.4611,0.4294,-0.3806,1.303
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2006,5,0.6858,0.3887,-0.07596,1.448
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2007,5,0.7848,0.3403,0.1178,1.452
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2008,5,0.7678,0.3326,0.116,1.42
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2009,5,0.8197,0.3328,0.1675,1.472
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2010,5,0.9465,0.3504,0.2596,1.633
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2011,5,1.391,0.3305,0.7432,2.039
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2012,5,2.065,0.2935,1.49,2.641
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2013,5,2.987,0.2342,2.528,3.447
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2014,5,3.723,0.1592,3.411,4.035
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2015,5,4.219,0.1008,4.022,4.417
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2016,5,4.376,0.09728,4.186,4.567
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2017,5,4.475,0.09642,4.286,4.664
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2018,5,4.338,0.1014,4.139,4.536
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2019,5,4.275,0.1065,4.066,4.484
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2020,5,4.45,0.09838,4.257,4.643
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2021,5,4.677,0.09306,4.494,4.859
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2022,5,4.625,0.09738,4.434,4.815
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2005.5,10,0.4945,0.303,-0.0993,1.088
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2006.5,10,0.5398,0.2989,-0.04597,1.126
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2007.5,10,0.7038,0.2936,0.1284,1.279
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2008.5,10,1.038,0.2662,0.5167,1.56
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2009.5,10,1.425,0.2388,0.9571,1.893
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2010.5,10,1.878,0.2225,1.442,2.314
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2011.5,10,2.271,0.2009,1.877,2.665
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2012.5,10,2.583,0.1845,2.221,2.944
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2013.5,10,2.884,0.1744,2.542,3.226
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2014.5,10,3.27,0.1555,2.965,3.575
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2015.5,10,3.663,0.1302,3.408,3.918
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2016.5,10,3.999,0.09735,3.808,4.19
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2017.5,10,4.335,0.07104,4.195,4.474
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2018.5,10,4.527,0.06853,4.392,4.661
3a5d5807acf6d59e3cc79c72d232516b3c583a74,2019.5,10,4.55,0.06982,4.413,4.686
